univ_dt|obj_id|ver_nbr|univ_fiscal_yr|univ_fiscal_prd_cd|
20120922000000|350e2984-9fbe-4fbc-b58f-70ba5ad1868f|1.0|2013.0|03|
20120923000000|ba597acb-a08b-4a74-9e93-950324d46827|1.0|2013.0|03|
20120924000000|018662d9-5d99-485f-8ac2-149b7e2f79b7|1.0|2013.0|03|
20120925000000|4d876278-6b7c-46f7-bd74-38c1c33886f3|1.0|2013.0|03|
20120926000000|493edfed-92a7-405a-9706-0fc2d44e4fbf|1.0|2013.0|03|
20120927000000|d90939ff-ffb5-4b1d-94e1-f111cc099c5d|1.0|2013.0|03|
20120928000000|f175701c-a87c-4b79-8b13-d205e90a2f7b|1.0|2013.0|03|
20120929000000|b9897de5-ee1d-41f5-a6ed-2b8cdd0c8621|1.0|2013.0|03|
20120930000000|1bcbc016-cbca-41b8-9278-a610032ecc97|1.0|2013.0|03|
20121001000000|f6f51e63-fb5f-4f4e-9b52-f077772b4dcc|1.0|2013.0|04|
20121002000000|d54cd448-c1bd-4c5e-978a-45f3c82131de|1.0|2013.0|04|
20121003000000|63de3f9b-f33d-4bb9-bfe5-cb2d01ccdb66|1.0|2013.0|04|
20121004000000|713e0c0f-9bf2-4bde-ab84-ffb53c33e8b5|1.0|2013.0|04|
20121005000000|51b85159-7d08-487b-97ae-6234237d6353|1.0|2013.0|04|
20121006000000|21347ab0-3296-4d07-acc0-7f03d0928c14|1.0|2013.0|04|
20121007000000|6447923f-c253-4400-b4c9-dab6c754727e|1.0|2013.0|04|
20121008000000|a20d7cff-4103-4103-8b06-74c7462df3e8|1.0|2013.0|04|
20121009000000|afeb93da-e405-46a1-b2f0-35bd7b458935|1.0|2013.0|04|
20121010000000|70e7107c-fee2-4f18-aadb-a724e4982640|1.0|2013.0|04|
20121011000000|7c29f119-4d1d-4ec2-b100-e5666e2de199|1.0|2013.0|04|
20121012000000|f2002c5d-b864-4f8f-8319-6c241f71b4a7|1.0|2013.0|04|
20121013000000|3d194967-e160-42a9-98b3-bb3e3e80b093|1.0|2013.0|04|
20121014000000|efd3a1bd-2df0-47cf-9df8-a2639dcfe66c|1.0|2013.0|04|
20121015000000|4b9f8bf4-447f-4ad7-b9e7-c45be471d687|1.0|2013.0|04|
20121016000000|365a6ebb-2d54-47a5-b03e-794262440385|1.0|2013.0|04|
20121017000000|8054b7ad-9dd0-4ff9-ad42-908e99d17d34|1.0|2013.0|04|
20121018000000|aa3cbd10-b55c-47f4-9dab-3f5b5e7c5a62|1.0|2013.0|04|
20121019000000|a5470927-e1b8-4007-8019-72d55676b8cc|1.0|2013.0|04|
20121020000000|0cd9cc33-9a9c-4757-9d6c-73aceb8b49f2|1.0|2013.0|04|
20121021000000|085bd849-dc05-4f1e-a0a9-468937d8f185|1.0|2013.0|04|
20121022000000|9cb3aea4-fae5-49f8-a947-789090397e91|1.0|2013.0|04|
20121023000000|63ce6332-4c94-46a1-9051-80d60ac88966|1.0|2013.0|04|
20121024000000|70710de8-5a5d-4f8a-83c9-f86bad5aaeaf|1.0|2013.0|04|
20121025000000|21579705-3494-4d14-bde6-9ec185e55710|1.0|2013.0|04|
20121026000000|5bc747e1-247c-4f6f-9ff4-bd46a27ffb10|1.0|2013.0|04|
20121027000000|52de8ed9-492a-4198-98df-b2ecded5f139|1.0|2013.0|04|
20121028000000|4d1da11a-da80-495b-a6ae-4834e66c5593|1.0|2013.0|04|
20121029000000|f6f35375-e128-4b81-90fd-cf1e029af459|1.0|2013.0|04|
20121030000000|a3a76347-0a0c-4945-ac24-3a874989ebe6|1.0|2013.0|04|
20121031000000|14a2a86b-679e-47a0-8ef3-9cfff11ecd13|1.0|2013.0|04|
20121101000000|fcf54241-c2ad-468b-aea6-8f9ced015e9e|1.0|2013.0|05|
20121102000000|61f91f25-809a-458a-b61f-5bbe91cdc5a2|1.0|2013.0|05|
20121103000000|d447b150-c183-4900-9e76-340631a61885|1.0|2013.0|05|
20121104000000|b8aa60d9-a885-4778-88fe-ed7b282de47f|1.0|2013.0|05|
20121105000000|5872901b-335d-4a0c-86dd-d754c61182b2|1.0|2013.0|05|
20121106000000|50b5b9ee-83d7-4c5e-87e7-94d1edd35097|1.0|2013.0|05|
20121107000000|feb73a9b-4443-463b-83b9-1cc5686f3f26|1.0|2013.0|05|
20121108000000|6c2653ff-f047-4a59-996a-637f199260b4|1.0|2013.0|05|
20121109000000|3259db4f-88f8-4a4c-ac87-4c472a1a8e69|1.0|2013.0|05|
20121110000000|511fdc5c-e57e-42f5-9bd2-579928853119|1.0|2013.0|05|
20121111000000|1b84d5ba-acf6-4f5b-945d-5c626f07e07e|1.0|2013.0|05|
20121112000000|2268e2a6-6f88-41f2-8ceb-7d75f45a0634|1.0|2013.0|05|
20121113000000|a1ffa735-8e0d-474a-982b-8955381bdbfc|1.0|2013.0|05|
20121114000000|b241f583-5f72-4b67-9fa7-a68132ee1e1a|1.0|2013.0|05|
20121115000000|dba7315c-009c-4a76-99c6-e78ee2cc302d|1.0|2013.0|05|
20121116000000|281b53ec-34c9-44f5-b72f-fdef70b315a9|1.0|2013.0|05|
20121117000000|5869edb2-2041-4769-9e5c-9b86c177a32b|1.0|2013.0|05|
20121118000000|44f5343c-fa16-4dad-b38e-5ba32116e990|1.0|2013.0|05|
20121119000000|7b148ef3-170f-43f0-8a8c-ef3e7837e47d|1.0|2013.0|05|
20121120000000|ebb6cb95-5f6a-4d4e-8c52-004903ea6cad|1.0|2013.0|05|
20121121000000|cfc39aff-2aac-4938-a5b9-b40fd71837d7|1.0|2013.0|05|
20121122000000|db46123c-7e81-4589-af7b-8e62ba14ab86|1.0|2013.0|05|
20121123000000|5cdea0a8-7dd7-45c5-9cb7-4ef84262d585|1.0|2013.0|05|
20121124000000|5738798c-1d1b-4abf-9742-06e6bb7c42cd|1.0|2013.0|05|
20121125000000|138ce332-2317-4dec-98df-adf03eac0610|1.0|2013.0|05|
20121126000000|89d33b1b-b06e-462b-bef6-41d63d8e8ac8|1.0|2013.0|05|
20121127000000|8c8c6e24-fd22-45f0-9d56-9e31ad3c397b|1.0|2013.0|05|
20121128000000|55728a41-62b5-4d09-b80e-e5a96b039f48|1.0|2013.0|05|
20121129000000|82feca75-ee5a-4a1d-8172-aca1d896f540|1.0|2013.0|05|
20121130000000|501c141c-656c-45e5-91f2-883f4606957c|1.0|2013.0|05|
20121201000000|3e7f1b71-faa2-4a9a-80e5-1bbd706662e2|1.0|2013.0|06|
20121202000000|2f988363-648d-4a20-9d12-525ada2896be|1.0|2013.0|06|
20121203000000|340dcae1-c16e-40a4-9559-ed5d0189d23b|1.0|2013.0|06|
20121204000000|ce310060-02bb-4c3b-8713-70298d1f7801|1.0|2013.0|06|
20121205000000|50c0c8bc-e8e0-49d8-92d5-f9158620a2f8|1.0|2013.0|06|
20121206000000|2f4b9678-72c6-472b-bed4-33f3d9ebf2c3|1.0|2013.0|06|
20121207000000|686d91c3-e569-4ff3-8cc7-a536ae97a473|1.0|2013.0|06|
20121208000000|769fc175-c7a4-4514-b643-9f90a26243ae|1.0|2013.0|06|
20121209000000|7005c9c9-345e-4cac-910d-f009c481e60c|1.0|2013.0|06|
20121210000000|6149975e-8e88-46ab-b9fb-1a25fb313af7|1.0|2013.0|06|
20121211000000|7fdbaca6-105c-4f53-b457-f2f1d6ed5012|1.0|2013.0|06|
20121212000000|869c4248-95dd-4988-844b-48d0303c4665|1.0|2013.0|06|
20121213000000|17667c0d-9b0c-4142-bca4-b349694076f1|1.0|2013.0|06|
20121214000000|372c00c7-6e26-4d7d-b4a6-6e848308dbe4|1.0|2013.0|06|
20121215000000|b23b535a-3d18-4054-9979-933e61c569f3|1.0|2013.0|06|
20121216000000|87cdd8ec-90e6-414d-a4d3-009670aa8c8a|1.0|2013.0|06|
20121217000000|2ffca6d0-6d9a-40ea-8553-59fa010b21a6|1.0|2013.0|06|
20121218000000|e849da6a-d3ea-470d-8841-e7fd6f6a4b15|1.0|2013.0|06|
20121219000000|d0999d4c-902f-469b-88d9-52b4d6ca0da9|1.0|2013.0|06|
20121220000000|79531a3d-6176-43ce-b046-3b7b81592221|1.0|2013.0|06|
20121221000000|3e5a1505-0f3c-496e-83f0-e509dca6775e|1.0|2013.0|06|
20121222000000|9f7aec09-f9dd-4734-97a2-e7a14814a4cb|1.0|2013.0|06|
20121223000000|da5288cd-0b8a-4348-88b9-6b8b052183a0|1.0|2013.0|06|
20121224000000|2a548c0c-18ab-4310-b36b-dda0bba3d214|1.0|2013.0|06|
20121225000000|6202b1b2-6a89-41fb-8140-8b4a09cbb893|1.0|2013.0|06|
20121226000000|f8f7e495-3a34-41e7-8e48-46ad6e35a2af|1.0|2013.0|06|
20121227000000|4fcb7411-ff48-48df-adf7-3932166d2ea9|1.0|2013.0|06|
20121228000000|782456a0-9a60-4035-bfea-7605b6d693d5|1.0|2013.0|06|
20121229000000|14199d86-fa90-44a1-a4d3-01bdbd014090|1.0|2013.0|06|
20121230000000|d745e816-71e5-4966-8c70-9e48d7b1940b|1.0|2013.0|06|
20121231000000|544dcec2-84ae-462f-8b98-97639a3da3b6|1.0|2013.0|06|
20130101000000|11dcbf33-45f9-4017-8889-830ac063286b|1.0|2013.0|07|
20130102000000|ca2bdb85-bf2a-4eae-beed-8b775215a9e5|1.0|2013.0|07|
20130103000000|8d662588-173e-4686-a852-c271309e89fc|1.0|2013.0|07|
20130104000000|56208cd1-6e8c-4fa3-9147-d3af8105b2e2|1.0|2013.0|07|
20130105000000|c60559ad-5a96-48b8-b139-96aadd2315bf|1.0|2013.0|07|
20130106000000|67e4b246-a3f2-419e-89d3-9eacf31b7058|1.0|2013.0|07|
20130107000000|a6caf9a6-49b0-47a2-9327-81715872add9|1.0|2013.0|07|
20130108000000|1d16bd1d-db37-4e97-9a27-f934abf5ebf7|1.0|2013.0|07|
20130109000000|0eb1ff76-f592-4492-bf80-1697260b2841|1.0|2013.0|07|
20130110000000|30c9600b-db99-45b9-b42c-bd8c19a38c11|1.0|2013.0|07|
20130111000000|14d05e44-ffbb-41ff-a0ca-5cf2c7b7723c|1.0|2013.0|07|
20130112000000|cf1e5d63-7d5f-4568-9a99-ce1fe0a36b2d|1.0|2013.0|07|
20130113000000|f63c9e45-d05f-4182-8fc0-e764ab3a4ce5|1.0|2013.0|07|
20130114000000|86b21d5f-9713-45e5-bdb8-3fd3a8f78d3f|1.0|2013.0|07|
20130115000000|4ebe9cf8-703d-4142-9ca4-1b0ceb468666|1.0|2013.0|07|
20130116000000|46e8b942-3bae-4e5b-b811-b88fd28d8f9c|1.0|2013.0|07|
20130117000000|a7359c46-e006-48cb-a2ff-07a67cb89f2f|1.0|2013.0|07|
20130118000000|0824f5ff-ce06-4ee9-8320-193dd0200811|1.0|2013.0|07|
20130119000000|a5cb80f6-7e83-4859-9950-8c6cf4e15a2d|1.0|2013.0|07|
20130120000000|6d20b4fb-3616-4d67-a1af-6f1ef1d6ee0e|1.0|2013.0|07|
20130121000000|fd7b9364-454f-40a3-b967-ec33cd02ee0b|1.0|2013.0|07|
20130122000000|b0300ebc-5c06-4045-bf54-541375dcf190|1.0|2013.0|07|
20130123000000|771f8a80-c73a-43b4-a688-579874988169|1.0|2013.0|07|
20130124000000|32c8b055-d211-495b-a311-5ebe181ccce9|1.0|2013.0|07|
20130125000000|7b97b6cd-be7b-487e-aa13-f95fec380a8d|1.0|2013.0|07|
20130126000000|4769f611-7f29-4a89-aa7e-b7eb90de34a7|1.0|2013.0|07|
20130127000000|c952bb6a-2106-4a09-8974-8eff23222c0b|1.0|2013.0|07|
20130128000000|da8176fb-9ca0-480d-9b82-20203f089c78|1.0|2013.0|07|
20130129000000|ff87703d-015a-43b0-8d19-388cc3f14f53|1.0|2013.0|07|
20130130000000|79b8f417-1656-46f0-8a30-4b2950915e59|1.0|2013.0|07|
20130131000000|a33a0e3b-3f33-4f1a-acc3-7c5383a43cad|1.0|2013.0|07|
20130201000000|98b0d169-7dff-4e89-94e0-23e4d9cfc577|1.0|2013.0|08|
20130202000000|bde36a53-adf0-4417-ad4f-7f66ea2ce304|1.0|2013.0|08|
20130203000000|810a0e83-b5ef-4e0c-8650-a9e0ddfe3dda|1.0|2013.0|08|
20130204000000|18a83dd6-ebd7-47f1-9d3a-60a288355544|1.0|2013.0|08|
20130205000000|6ff68e3c-a2cd-48a4-b2dc-5b55b4b5c835|1.0|2013.0|08|
20130206000000|1e1752f1-d20c-4537-8d70-c78913d5032e|1.0|2013.0|08|
20130207000000|b326ca13-10c9-48e7-a686-88a3d8d5ad32|1.0|2013.0|08|
20130208000000|051f91e7-5f3f-49cf-8a9f-ed1b4bc2a4ad|1.0|2013.0|08|
20130209000000|0ef89d72-6101-41d0-930e-75fef9c3f9aa|1.0|2013.0|08|
20130210000000|a8a74d2e-2e9e-4815-8e72-28294354ccf0|1.0|2013.0|08|
20130211000000|5ba17dc1-795e-4924-a205-19197c28c88a|1.0|2013.0|08|
20130212000000|7740f9b3-7ef1-4ff1-ba64-14bf58379389|1.0|2013.0|08|
20130213000000|8e2b987d-d5e5-4cbc-ad7f-ad263d4a93bb|1.0|2013.0|08|
20130214000000|4e200334-4ebe-4bac-80b4-30a0b4542bf5|1.0|2013.0|08|
20130215000000|00a043b5-96a7-423e-b1f4-47e511b925b1|1.0|2013.0|08|
20130216000000|60a01424-7e95-45a6-9292-fddaab770e97|1.0|2013.0|08|
20130217000000|3800a9b2-c9fb-4cf3-839a-75bf6d4651d5|1.0|2013.0|08|
20130218000000|9055eaeb-d547-4256-9c76-5b7be46e5471|1.0|2013.0|08|
20130219000000|6c326a1a-ad87-4fad-ab17-01849d2ed925|1.0|2013.0|08|
20130220000000|01558c33-e9f9-44fc-839e-6cb5a0a62c03|1.0|2013.0|08|
20130221000000|897e5e49-5c5b-4ef0-858a-fffa4c993add|1.0|2013.0|08|
20130222000000|f28e8244-d4ef-4ce2-80ca-ad8c2e330753|1.0|2013.0|08|
20130223000000|ba7da676-8e0e-480e-8b01-339d645b2b04|1.0|2013.0|08|
20130224000000|f36bf545-c88d-4628-bb02-6546d551639f|1.0|2013.0|08|
20130225000000|b3d8c697-6da7-4580-838f-4a8c48d6ce07|1.0|2013.0|08|
20130226000000|f3c6ab99-dfb1-443c-a5fa-c3dac1e6b12f|1.0|2013.0|08|
20130227000000|4f273dd7-d2b7-4b2c-839b-38f44fa87631|1.0|2013.0|08|
20130228000000|83d0f23b-915c-40e6-861f-4b69045de25c|1.0|2013.0|08|
20130301000000|b06811a6-cf88-48b3-9603-a65e2466dfe4|1.0|2013.0|09|
20130302000000|2a37ac5b-db63-4d7a-bb45-10ec6b42a9ac|1.0|2013.0|09|
20130303000000|d528f72a-e56a-4b16-b7d5-b2625c623d34|1.0|2013.0|09|
20130304000000|7c9ffc5c-c946-45f9-a015-31660c1dadc6|1.0|2013.0|09|
20130305000000|51f5d0da-cb3a-4cae-928e-483bae140580|1.0|2013.0|09|
20130306000000|219a92e0-df63-467a-a1cf-c90d15f8acec|1.0|2013.0|09|
20130307000000|6c530489-cee6-43a0-b3ca-1ff9fbce6457|1.0|2013.0|09|
20130308000000|a192e960-06c2-43d3-a8ae-9f583d9e86c5|1.0|2013.0|09|
20130309000000|d16865f8-b2a7-4d6a-ab60-903bc94de8e8|1.0|2013.0|09|
20130310000000|45074500-e103-4ce5-ab33-271affb1d0a2|1.0|2013.0|09|
20130311000000|dc7b510a-3ec6-4d6e-9319-26a653fa324e|1.0|2013.0|09|
20130312000000|1f434bd7-34c0-4542-8ccd-ff2a070b357c|1.0|2013.0|09|
20130313000000|c2d7c474-023b-483c-b70a-eaa9b1bad153|1.0|2013.0|09|
20130314000000|0b8b71e1-c625-4ec5-aada-0d88cace95ed|1.0|2013.0|09|
20130315000000|49caf525-5850-4d9b-8872-6f5635b1a08a|1.0|2013.0|09|
20130316000000|36c49108-3af5-4c08-b9e1-8d6d4ea2f8fa|1.0|2013.0|09|
20130317000000|424a5c68-2669-44cc-9ffc-59826cf3fb3c|1.0|2013.0|09|
20130318000000|bbc98386-dfa2-435a-a116-c835c99cfcc4|1.0|2013.0|09|
20130319000000|59b45b4c-c9f3-4c22-8889-22724c7371f0|1.0|2013.0|09|
20130320000000|99bade23-885a-47d5-bc72-767d973b4ab4|1.0|2013.0|09|
20130321000000|d6095221-b3ab-4ab9-902f-5676981fb563|1.0|2013.0|09|
20130322000000|75459975-042f-4ba9-961f-b8e3664f37b7|1.0|2013.0|09|
20130323000000|7574744a-927a-4c87-b965-7dc6d146f8f5|1.0|2013.0|09|
20130324000000|d2263c6a-300f-4991-8a9d-67b80fa0bb5e|1.0|2013.0|09|
20130325000000|d35050ca-90f0-4632-903c-d7e4aa6f2bca|1.0|2013.0|09|
20130326000000|e4ebe134-9755-435e-a42d-09c2756ae4d8|1.0|2013.0|09|
20130327000000|29b2798b-67e6-4b04-9843-7aefc8a0b89e|1.0|2013.0|09|
20130328000000|2cb8768f-931d-41db-b79d-a18c95996c6c|1.0|2013.0|09|
20130329000000|6fffc0a8-1242-46af-bd6f-785c0b925a1a|1.0|2013.0|09|
20130330000000|a381f52b-e80c-40c7-9967-b306b6eeca0f|1.0|2013.0|09|
20130331000000|8f0c7bd2-55df-4e36-b1d0-32795f1d2a84|1.0|2013.0|09|
20130401000000|52fca9fd-6507-499c-8964-aff56fb5d11f|1.0|2013.0|10|
20130402000000|bee93428-bbf9-409b-9b87-362760963737|1.0|2013.0|10|
20130403000000|d8cf7efa-9c5b-426e-ad66-7f737abcf796|1.0|2013.0|10|
20130404000000|37572170-5769-4eed-892b-ddaf83d74a42|1.0|2013.0|10|
20130405000000|62b33dcf-7fb1-4bea-8f7b-a4fd201e2a51|1.0|2013.0|10|
20130406000000|3a53693f-53d5-42d3-ac79-5d5bc7942f21|1.0|2013.0|10|
20130407000000|655076e0-9448-401c-9bab-182e49ee102c|1.0|2013.0|10|
20130408000000|fcfa7ed3-745c-49a3-919f-f97b9b15a433|1.0|2013.0|10|
20130409000000|3f61be59-7e6f-47dc-a269-32d5b9293edd|1.0|2013.0|10|
20130410000000|d2ee9dd9-5ed5-4eaf-bcc6-ee5309ad79f8|1.0|2013.0|10|
20130411000000|11a1295a-3c32-4c84-be71-f93e792d7268|1.0|2013.0|10|
20130412000000|2dbc5d3c-f45e-4b80-93ea-a3dac87b2ec6|1.0|2013.0|10|
20130413000000|b4fd1346-2c79-453e-b6ee-afbf414c1c64|1.0|2013.0|10|
20130414000000|ea6406ee-a867-454d-a9ef-6a0b7cc6cd94|1.0|2013.0|10|
20130415000000|4febeee1-ce88-498a-9a4e-194a730eb2d4|1.0|2013.0|10|
20130416000000|279ae351-2bb7-4d38-9fa7-0573c302877c|1.0|2013.0|10|
20130417000000|ba3d6cfc-304b-4679-992a-3b550e5b9d4e|1.0|2013.0|10|
20130418000000|8d813bc1-c4e4-47d9-b97b-6224727571c2|1.0|2013.0|10|
20130419000000|d925d979-3a8d-4d05-902a-13b93cf3b929|1.0|2013.0|10|
20130420000000|f105977e-701a-4b22-a8d9-b5f5d2fcac29|1.0|2013.0|10|
20130421000000|8005a0fe-1684-40e9-8aeb-3fde918c9731|1.0|2013.0|10|
20130422000000|8b91fb47-e8bb-4084-aa1c-23e006859de6|1.0|2013.0|10|
20130423000000|74137c23-7265-46d0-9099-89fb56d3a695|1.0|2013.0|10|
20130424000000|906b30ca-915e-4c6d-bf55-cd83da712a6b|1.0|2013.0|10|
20130425000000|59fb3676-477f-4d19-9855-e05aab61ca8e|1.0|2013.0|10|
20130426000000|50634755-371e-4de2-9747-61adbe127e12|1.0|2013.0|10|
20130427000000|730da3e9-ddae-44d1-8333-b49d5e7c27cb|1.0|2013.0|10|
20130428000000|0e3d7d19-8d0f-4abc-a1cf-15fefbba3b71|1.0|2013.0|10|
20130429000000|06fa1365-840b-4173-8312-c01ecf24c379|1.0|2013.0|10|
20130430000000|a3dd15d1-dd2c-47c0-a324-0b106d235abc|1.0|2013.0|10|
20130501000000|abe2dafd-ca5f-4c3d-8b3c-1f6777e63a0e|1.0|2013.0|11|
20130502000000|f68d9a50-943a-411e-b714-41a58d5cd6d6|1.0|2013.0|11|
20130503000000|276df858-946e-44db-b544-1ff7defc07d4|1.0|2013.0|11|
20130504000000|58dfeef4-baad-4345-86e8-0dfa6ac3970a|1.0|2013.0|11|
20130505000000|8b77737f-bdf4-42da-9e35-3b2ae44a6779|1.0|2013.0|11|
20130506000000|17c26990-ba6c-4784-b8cc-0802b4139355|1.0|2013.0|11|
20130507000000|0344ec5c-d2ac-489a-952f-26b5fbf7b1e8|1.0|2013.0|11|
20130508000000|24a14997-31f8-4390-a2f8-b11a4b0abf29|1.0|2013.0|11|
20130509000000|313a891e-1a28-4164-838b-039ed9356c7a|1.0|2013.0|11|
20130510000000|74c5249d-a00a-433e-bbb4-a07859252a78|1.0|2013.0|11|
20130511000000|39418212-e6c9-49dc-8d63-d745ece02f2e|1.0|2013.0|11|
20130512000000|61862650-d8e3-4028-878a-4d5f2c709f87|1.0|2013.0|11|
20130513000000|caf85563-1426-44f8-9550-e4e87b97189b|1.0|2013.0|11|
20130514000000|f597a51f-d3e1-4318-8a4a-71120658a58c|1.0|2013.0|11|
20130515000000|c5bb0c3a-89d7-4c6f-91fd-7abdacda36b8|1.0|2013.0|11|
20130516000000|63567fd2-aeb8-40f1-9554-68578bb6d2c8|1.0|2013.0|11|
20130517000000|650e56e5-ae8a-461f-8ae0-04421c28f274|1.0|2013.0|11|
20130518000000|a66f5c46-9342-48ac-8a00-bba122cc247a|1.0|2013.0|11|
20130519000000|04d44532-92a9-4f3f-a453-d9020274e24b|1.0|2013.0|11|
20130520000000|c1de43cd-6cef-48c2-a69b-d4a89898b5b1|1.0|2013.0|11|
20130521000000|f21c5879-4abb-4664-b7de-7bea7123000f|1.0|2013.0|11|
20130522000000|70e51c86-6b5e-47f2-9356-731114a7d9ab|1.0|2013.0|11|
20130523000000|748e3d24-2aaa-44a6-9260-af64e8713e51|1.0|2013.0|11|
20130524000000|1acefcd9-a124-4373-9c09-706d9f093f2f|1.0|2013.0|11|
20130525000000|45a9d3a3-fff7-41ce-9691-22a12da1a1e7|1.0|2013.0|11|
20130526000000|f3843120-9f4d-4f11-a70e-2b0da75ea628|1.0|2013.0|11|
20130527000000|3ebc8cc3-706c-4b07-ac7d-52b19334e0e3|1.0|2013.0|11|
20130528000000|199303ca-1d89-475b-a714-7d523e685f3f|1.0|2013.0|11|
20130529000000|decba76c-9754-4a18-ab8b-a16b3b517173|1.0|2013.0|11|
20130530000000|024ca641-ca6b-488c-9ede-04d0159362a5|1.0|2013.0|11|
20130531000000|1dd92ab0-2ce8-4c46-9d2e-e5a78564c447|1.0|2013.0|11|
20130601000000|882e0027-28f1-4006-8e58-1d2b2b1f324d|1.0|2013.0|12|
20130602000000|824f0b58-4bdc-4ef6-b33a-780145ead7c2|1.0|2013.0|12|
20130603000000|883a6995-6982-4b54-9b7d-8c737bc447e5|1.0|2013.0|12|
20130604000000|90d4bba8-3ac3-4c7e-9553-35cd04a2db07|1.0|2013.0|12|
20130605000000|1230f68d-bd21-4e4b-be11-d2795ea95e0c|1.0|2013.0|12|
20130606000000|f6b3bb05-4c30-41ca-a829-53bf72561e88|1.0|2013.0|12|
20130607000000|038c23d0-a0bb-4592-a46b-c8d9faa5b72e|1.0|2013.0|12|
20130608000000|6332dc1e-bf93-4331-848f-d95ed12f1396|1.0|2013.0|12|
20130609000000|049d1983-cb0c-450d-9827-46dfbafe6462|1.0|2013.0|12|
20130610000000|850d6175-dde7-4d3c-9be7-567f98291150|1.0|2013.0|12|
20130611000000|1da50366-89b6-4c9b-89df-8be137165596|1.0|2013.0|12|
20130612000000|2f4affd7-204b-480f-9e77-ed5d663a6ed5|1.0|2013.0|12|
20130613000000|d3f03d76-59d6-4e18-8e70-957e78e2a92b|1.0|2013.0|12|
20130614000000|de24c815-4cb9-4339-997b-6a1587f76653|1.0|2013.0|12|
20130615000000|75905816-f02c-4790-8891-3339451fd79c|1.0|2013.0|12|
20130616000000|bd8f33b5-e65a-48ac-9903-4b6cc0ca17a2|1.0|2013.0|12|
20130617000000|19cda25a-2e88-4dee-aa50-1847428f4092|1.0|2013.0|12|
20130618000000|632117bb-3e51-4717-8030-2c658cfc559a|1.0|2013.0|12|
20130619000000|d868f5c3-ebda-4a3c-8183-effec373ac27|1.0|2013.0|12|
20130620000000|e9aa61c0-355e-4a50-b5c1-fb3c967d9270|1.0|2013.0|12|
20130621000000|2cf2593f-8209-49d2-903f-04d573d40c2b|1.0|2013.0|12|
20130622000000|c9bffc05-9125-4c43-a2a2-85ab2ada9475|1.0|2013.0|12|
20130623000000|12dd43ca-2b55-4f12-bf8f-ece113c99cf5|1.0|2013.0|12|
20130624000000|5360f92d-2941-43a0-a073-154718aa9871|1.0|2013.0|12|
20130625000000|c19b3724-6d23-438b-a034-f2ce77324d85|1.0|2013.0|12|
20130626000000|32c53279-5ece-4f5d-8001-8926afc89b2a|1.0|2013.0|12|
20130627000000|6b793863-65ee-418b-ac8b-a82c71ca5757|1.0|2013.0|12|
20130628000000|f37dd462-854e-49f0-84bd-19b2508cf2ea|1.0|2013.0|12|
20130629000000|c9a38a2c-add4-4143-9f85-d634d52e1f58|1.0|2013.0|12|
20130630000000|78c023c5-7888-45cb-838f-6267a3fd2f46|1.0|2013.0|12|
20130701000000|bbf7dcde-27bb-4a0b-8cde-a03125289e6f|1.0|2014.0|01|
20130702000000|de782361-2cd7-4e74-a50e-aabdf4b08c62|1.0|2014.0|01|
20130703000000|fa038871-c789-4b9d-a83b-3365956b0497|1.0|2014.0|01|
20130704000000|e8d76ef0-9dc1-4eb0-a548-3cb81032a57d|1.0|2014.0|01|
20130705000000|c7763f85-a7a6-4c5b-87d6-ba08f839ad6d|1.0|2014.0|01|
20130706000000|d95c453a-ff26-413a-bdc2-6be14987d98c|1.0|2014.0|01|
20130707000000|3fae7de2-d6ad-4188-b0f0-1d20200656fb|1.0|2014.0|01|
20130708000000|552770ab-2360-41c2-9918-6f748886cd07|1.0|2014.0|01|
20130709000000|f200db6c-7f2a-4c36-a39d-a87f651b62b1|1.0|2014.0|01|
20130710000000|40a24080-bec7-4ab7-b666-fda6f042ae45|1.0|2014.0|01|
20130711000000|5f68ab9f-e237-4aa4-b852-438046f63456|1.0|2014.0|01|
20130712000000|d13e927b-4af2-4b75-b474-c1021d56dd90|1.0|2014.0|01|
20130713000000|0e5adea9-576a-47d0-aad7-381ce457caef|1.0|2014.0|01|
20130714000000|f9d339e2-8c3d-477c-a6ff-e1589dbaebe6|1.0|2014.0|01|
20130715000000|09054586-e6e2-4565-aa7e-c5fe35d80b23|1.0|2014.0|01|
20130716000000|0c7b1cd6-79c8-42ac-b263-17b91aee2efc|1.0|2014.0|01|
20130717000000|281de67e-8563-4e15-a44b-4d40bde857fc|1.0|2014.0|01|
20130718000000|4c4940dc-1562-4bfc-962b-1246523cac25|1.0|2014.0|01|
20130719000000|5a94fa1f-f4b7-49e2-b08f-b8a78d2707fd|1.0|2014.0|01|
20130720000000|36337bc2-38bd-4532-95cc-8b621a11f454|1.0|2014.0|01|
20130721000000|89f3197d-d740-4022-ab3c-07079161bacb|1.0|2014.0|01|
20130722000000|8e60e17a-b1d2-4564-b461-5babf3d55d40|1.0|2014.0|01|
20130723000000|10632ff5-f1f3-46e1-a1f7-53e528e8fca4|1.0|2014.0|01|
20130724000000|82118b9d-01d3-44d8-a1b5-166f506565b4|1.0|2014.0|01|
20130725000000|d9a87fa0-14df-4d93-b0ea-0e6300b53d3c|1.0|2014.0|01|
20130726000000|2cbfe4fc-c933-4e37-9e26-a7aef776c796|1.0|2014.0|01|
20130727000000|dcfc656d-9eeb-422c-aff2-12ac3293e0b9|1.0|2014.0|01|
